Race_ID,Horse,Predicted_Probability
13413,Brooklyn Nine Nine,0.08508
13413,Twilight Romance,0.0918
13413,Monsieur Beaulieu,0.11994
13413,Habooba,0.10128
13413,Cargin Bhui,0.11998
13414,Meadram,0.14242
13414,Bluebottle Blue,0.10674
13414,Curtiz,0.17722
13414,Corporate Raider,0.11166
13414,Harry The Haggler,0.13562
13414,Major Major,0.1445
13414,Persian Phoenix,0.12504
13414,Senseofentitlement,0.0568
13415,Hardlass,0.11754
13415,Bank On Kent,0.174
13415,Blue Force One,0.11534
13415,Hala Joza,0.0768
13415,Ancient State,0.12298
13415,Kameko Spirit,0.17132
13415,La Mer Grise,0.1283
13415,Miss Campanella,0.09372
13416,Arthur's Realm,0.08226
13416,Arcadian Nights,0.1431
13416,Eagle Day,0.12484
13416,Son Of Man,0.10094
13416,Civil Law,0.1226
13416,Expert Witness,0.0657
13416,Party Island,0.0836
13416,Etretat,0.08314
13416,Laser Focus,0.07558
13416,Shahbaz,0.11824
13417,Desert Champion,0.16436
13417,Just Like Magic,0.1389
13417,Oakley Boy,0.13842
13417,Alashos,0.15694
13417,Commendation,0.15044
13417,Over Spiced,0.09734
13417,Fallen Soldier,0.1536
13418,Nubough,0.07202
13418,Silky Robin,0.11838
13418,Papa Don't Preach,0.1162
13418,Lion Ring,0.09096
13418,Poetic Jack,0.11412
13418,Due Date,0.11458
13418,Bear To Dream,0.08226
13418,Doves Of Peace,0.05956
13418,Lilkian,0.11662
13418,Lion's Dream,0.1153
13419,Stella Hogan,0.12428
13419,Windsor Pass,0.12546
13419,Conquest Of Power,0.07758
13419,Shamardia,0.10808
13419,Time Patrol,0.08504
13419,Mond,0.07732
13419,Colorada Dancer,0.07514
13419,Ravensbourne,0.10278
13419,Match Anthem,0.12624
13419,Mashaan,0.09808
13420,Kitaro Kich,0.16202
13420,Born A Rebel,0.06912
13420,Love Your Work,0.08954
13420,Outrace,0.0723
13420,Miss Sunset Strip,0.07824
13420,Waleyfa,0.08752
13420,Mr Fustic,0.08548
13420,Tasmanian Legend,0.09386
13420,Angelica K,0.08696
13420,River Alwen,0.07468
13420,Taskheer,0.10028
13421,Boujee Gold,0.09812
13421,Velvet Vortex,0.10066
13421,Tactical Control,0.0725
13421,We'renotreallyhere,0.08156
13421,Heerathetrack,0.10362
13421,Comedian Leader,0.07702
13421,Repartee,0.09744
13421,Laurentia,0.09264
13421,Irrelevant,0.08214
13421,Limelight,0.11502
13421,Tilsworth Max,0.07928
17067,Market House,0.33118
17067,Flying Scotsman,0.21998
17067,Night Bear,0.17924
17067,Bella Bluesky,0.14258
17067,On The Bubble,0.12702
17068,Bandello,0.05858
17068,Neptune Legend,0.13762
17068,Keep Me Stable,0.10698
17068,Elettaria,0.08938
17068,Bossy Parker,0.11822
17068,Made All,0.10308
17068,Likeashadow,0.07422
17068,Fistral Beach,0.1198
17068,Yaahobby,0.11554
17068,Barney's Bay,0.07658
17069,Bay Of Dreams,0.10002
17069,Miakoda,0.14088
17069,Zadkiel,0.11278
17069,Precious Spartan,0.09234
17069,Hashtagnotions,0.0964
17069,No Release,0.14396
17069,The Kamikaze King,0.11858
17069,Magna,0.12168
17069,U S Grant,0.07336
17070,Tickets,0.11664
17070,Profit Street,0.09214
17070,Beneficiary,0.09704
17070,Arc Shadowfax,0.10044
17070,Asadjumeirah,0.13552
17070,Spartan Fighter,0.09052
17070,Mayo County,0.10116
17070,Blackcurrent,0.14198
17070,Vivency,0.12456
18944,Ten Club,0.0786
18944,Betweenthesticks,0.09082
18944,Em Jay Kay,0.12184
18944,Gustav Graves,0.1157
18944,Buraback,0.14554
18944,Phoenix Beach,0.10156
18944,Beaumadier,0.12994
18944,Man On A Mission,0.12192
18944,Pop Dancer,0.09408
18945,Soi Dao,0.08044
18945,Hawa Jumeirah,0.0754
18945,My Brother Mike,0.12668
18945,Sceptic,0.05824
18945,Celebrating Ethel,0.08862
18945,Enzos Angel,0.13336
18945,City Escape,0.13244
18945,Life On The Rocks,0.0755
18945,Olympic Quest,0.07194
18945,Mykonos St John,0.07846
18945,Aeroplane Mode,0.07892
18946,Calanthe,0.103
18946,Alreet Cha,0.10266
18946,Timetobenice,0.10172
18946,No Saint,0.06334
18946,King Of Speed,0.1097
18946,Visibility,0.10228
18946,Parish Councillor,0.08734
18946,Al Suil Eile,0.07986
18946,Hostelry,0.06574
18946,Rising Force,0.0788
18946,Possible Ambition,0.03142
18946,Global Style,0.07414
18947,Angel Of England,0.08438
18947,Leodis Dream,0.08938
18947,Tyger Bay,0.08916
18947,Rambuso Creek,0.09294
18947,Westmorian,0.1299
18947,Charlie Mason,0.11942
18947,Mighty Power,0.07102
18947,Match Play,0.10634
18947,Jesse Luc,0.11968
18947,Jump The Gun,0.09778
18948,Minnesota Lad,0.15114
18948,Mumayaz,0.14378
18948,Whenthedealinsdone,0.14416
18948,Muscika,0.10994
18948,Northcliff,0.15478
18948,Diamond Dreamer,0.12966
18948,Brian The Snail,0.09472
18948,Sioux Warrior,0.07182
18949,Elegant Erin,0.17398
18949,Ormolulu,0.20042
18949,Powdering,0.1786
18949,Just A Spark,0.12032
18949,Mersea,0.19372
18949,The Real McKay,0.13296
18950,Manton Road,0.24222
18950,Mister Knockout,0.16024
18950,Hock Eye The Noo,0.14706
18950,Harryella,0.1825
18950,Irishiko,0.10714
18950,Eva's Eyes,0.16084
18951,Alright Sunshine,0.09616
18951,Further Measure,0.1344
18951,Chase The Dollar,0.08366
18951,Val Bassett,0.12758
18951,Annandale,0.09398
18951,Star Legend,0.10236
18951,Kalikapour,0.09018
18951,Fashionelle,0.08982
18951,Mr Zippi,0.08868
18951,Sneaky Blinder,0.09318
18952,Catch Cunningham,0.13562
18952,Jungle Run,0.09326
18952,Angle Land,0.11954
18952,Birkenhead,0.11566
18952,Popular Dream,0.11606
18952,Jeans Maite,0.1059
18952,Nelson Gay,0.14678
18952,It's Showtime,0.10634
18952,Alfa Moonstone,0.06084
18953,Straight A,0.12008
18953,Novak,0.11768
18953,Super Hit,0.095
18953,The Organiser,0.11358
18953,Ciotog,0.10564
18953,Fools Rush In,0.11056
18953,G'Day Mate,0.08806
18953,One More Dream,0.15166
18953,Just Rita,0.09774
18954,Triple Charged,0.07906
18954,Enchanted Way,0.1036
18954,Thiscouldbefun,0.10002
18954,Jake Loves Laura,0.07234
18954,Kitty's Dream,0.06426
18954,Beta Reader,0.07874
18954,Adversary,0.09796
18954,Kaleidoscope Eyes,0.11112
18954,Dovey Moon,0.05654
18954,Boundless Poet,0.07748
18954,Ceira G,0.10416
18954,Legendsoftheland,0.05472
20756,Spartan Arrow,0.11388
20756,Michaela's Boy,0.12828
20756,Rhythm N Hooves,0.13032
20756,Grace Angel,0.1125
20756,Almaty Star,0.1421
20756,Sports Coach,0.06068
20756,Kings Merchant,0.1159
20756,Lethal Nymph,0.10458
20756,Mon Na Slieve,0.09176
20757,High Court Judge,0.22394
20757,Comte De Loir,0.13702
20757,Scotland The Brave,0.1546
20757,The Craftymaster,0.12264
20757,Weddell Sea,0.14558
20757,Show No Fear,0.21622
20758,Autumn Angel,0.15872
20758,Sisters In The Sky,0.11042
20758,Piperstown,0.10074
20758,Alshimali,0.10698
20758,Ramon Di Loria,0.12098
20758,Mehmo,0.09062
20758,Vitalline,0.0915
20758,Miss Moonshine,0.1193
20758,Banana,0.10074
20759,Petra Celera,0.12294
20759,Prefer The Sister,0.14348
20759,Sibyl Charm,0.16196
20759,One Of Our Own,0.12172
20759,Too Much,0.16294
20759,Bazball,0.13326
20759,Vixey,0.1537
20760,Cosmos Raj,0.11886
20760,Paradoxical,0.16328
20760,Destinado,0.11618
20760,Sense Of Worth,0.14744
20760,Super Over,0.06808
20760,Jez Bomb,0.09432
20760,Educate,0.10606
20760,Init Together,0.18578
20761,Frankies Dream,0.1217
20761,Psychodrama,0.12326
20761,Run To My Side,0.11546
20761,Dr Ali,0.12522
20761,Ardaddy,0.09656
20761,Kisskodi,0.0981
20761,Causin A Commotion,0.13024
20761,Wondrous Ways,0.11414
20761,Crangy,0.07532
20762,Lechuga Lad,0.14202
20762,Finn Russell,0.14766
20762,Masqool,0.14744
20762,English Spirit,0.16528
20762,Golspie,0.13322
20762,Prince Ali,0.10944
20762,Cryptos Dream,0.15494
20763,Pallas Lord,0.20992
20763,Broken Spear,0.19978
20763,Turbo Command,0.16568
20763,Rooska,0.1016
20763,Captain Vallo,0.15176
20763,Bomb Squad,0.17126
20764,Northbound,0.10808
20764,First Greyed,0.06786
20764,Tonal,0.07776
20764,Treasure Bay,0.04274
20764,Light Up Our Stars,0.09518
20764,Venetian,0.04538
20764,Miss Dandylion,0.06736
20764,Night Arc,0.07668
20764,Back From Dubai,0.0967
20764,Kessaar Power,0.10116
20764,Boujee Gold,0.1324
20764,Vecchio,0.0887
20765,Jamie Bond,0.152
20765,Bibendum,0.18448
20765,Pockley,0.25222
20765,Latin Five,0.22516
20765,So Grateful,0.18614
20766,Conquest Of Power,0.12366
20766,Romanovich,0.10632
20766,Piloto Pardo,0.06386
20766,River Wharfe,0.10242
20766,Al Baahy,0.10542
20766,Mudlahhim,0.08342
20766,Bungle Bay,0.14496
20766,Porfin,0.09778
20766,Candy Warhol,0.07242
20766,Timebar,0.09974
20767,Westernesse,0.1238
20767,Stockpyle,0.1094
20767,Chillhi,0.11832
20767,Lincoln Legacy,0.12884
20767,Tasever,0.21168
20767,Volenti,0.18618
20767,Trais Fluors,0.12178
20768,Mamdoh,0.11538
20768,Black Smoke,0.10244
20768,Rubellite,0.11134
20768,Zooks,0.14526
20768,Scylla,0.07622
20768,Tancredi,0.0874
20768,This Time Maybe,0.1097
20768,Trackman,0.10294
20768,Crystal Guard,0.07302
20768,Fandabidozi,0.0763
22642,Amaysmont,0.1157
22642,Safari Dream,0.11404
22642,Rusheen Boy,0.09284
22642,Kurimu,0.0865
22642,Sonmarg,0.09252
22642,Sir Maxi,0.12786
22642,The Cola Brasil,0.10648
22642,Almodovar Del Rio,0.09586
22642,Broxi,0.06824
22642,Moreginplease,0.09996
22643,Cemlyn,0.13826
22643,Youvegotoshowmeluv,0.08428
22643,Fallen Soldier,0.13918
22643,Frankies Dream,0.16238
22643,Startling,0.08544
22643,She Went Whoosh,0.11594
22643,The Vital Spark,0.07932
22643,Luna A Inbhir Nis,0.07536
22643,Auntie Jo,0.11984
22644,Kodi Red,0.11752
22644,Dion Baker,0.15366
22644,Brunel Charm,0.2001
22644,Just Ten High,0.18946
22644,Roman Emperor,0.14904
22644,Southbank,0.19022
22645,Diomed Spirit,0.19858
22645,Existent,0.24686
22645,El Bufalo,0.21996
22645,Fidelius,0.16412
22645,The Defiant,0.17048
22646,Mr Baloo,0.14274
22646,Vibrato,0.05676
22646,So Quiet,0.1315
22646,Brazilian Rose,0.11522
22646,Abruzzo Mia,0.08934
22646,Kit Gabriel,0.08702
22646,Swiss Ace,0.1067
22646,Starliner,0.0929
22646,Mereside Madness,0.10836
22646,Outrun The Storm,0.06946
22647,Salamanca,0.09572
22647,Penzance,0.13694
22647,Felix,0.08784
22647,King's Code,0.10942
22647,Wadacre Gomez,0.07554
22647,Metallo,0.14088
22647,Magico,0.09522
22647,Sari Dubai,0.08018
22647,Mighty Nebula,0.117
22647,Parkland,0.06126
22648,Alligator Alley,0.09466
22648,Zarzyni,0.1182
22648,Monks Dream,0.13938
22648,Castan,0.16852
22648,Dark Kestrel,0.14042
22648,Our Absent Friends,0.13372
22648,King's Crown,0.1229
22648,Herakles,0.0822
22649,Time Tested,0.11468
22649,Solanna,0.11542
22649,Raqisa,0.07898
22649,Liberated Lad,0.09192
22649,Boasty,0.11738
22649,Cerulean Summer,0.12712
22649,Lightningboltzoom,0.09472
22649,Egoiste,0.13422
22649,Green Power,0.12556
22650,William Dewhirst,0.31074
22650,Pals Battalion,0.25752
22650,Rebel Empire,0.21528
22650,Mondammej,0.21646
22651,Drifts Away,0.1617
22651,Star Pupil,0.15626
22651,Kracking,0.18178
22651,Coolree,0.12894
22651,Timetobenice,0.13528
22651,Stella Hogan,0.23604
22652,Concert Boy,0.1326
22652,Pinjarra,0.10962
22652,Just Typical,0.10952
22652,Mr Jetman,0.09206
22652,Evoluir,0.10496
22652,Odd Socks Havana,0.1514
22652,Yorkshire Glory,0.08604
22652,Made All,0.1164
22652,Pop Favorite,0.0974
24509,Crystal Luna,0.1167
24509,Sam's Xpress,0.10166
24509,Beano Power,0.106
24509,My Girl Sioux,0.13094
24509,Hastily,0.09598
24509,No Speed Limit,0.10284
24509,Turn Up The Beat,0.1005
24509,Hezahunk,0.08292
24509,Eric Lock,0.09896
24509,Historical Fact,0.0635
24510,Metamorpheus,0.10944
24510,Doctor Grace,0.1254
24510,Pillar Of Hope,0.09202
24510,Guest Star,0.08148
24510,Latin,0.09576
24510,Say You're Sorry,0.08766
24510,Porsche Lad,0.03202
24510,Hope And Innocence,0.09486
24510,Knockmore Prince,0.08978
24510,Saxon Kingdom,0.07818
24510,Uberrima Fides,0.0576
24510,Bringsty,0.0558
24511,The Organiser,0.1582
24511,Serenity Dream,0.08898
24511,Soames Forsyte,0.09878
24511,Blufferonthebus,0.06376
24511,Guy Fawkes,0.06548
24511,Emily Post,0.10456
24511,Woodleigh,0.04414
24511,Thanks Dad,0.082
24511,King Of York,0.09688
24511,Billy McGarry,0.11664
24511,Embarked,0.08058
24512,Pavilion End,0.16088
24512,Polemon,0.17976
24512,Migdam,0.16008
24512,Pearl Jewel,0.17286
24512,Theophilos,0.15788
24512,Gracesolution,0.16854
24513,Pearl Eye,0.15264
24513,Bravo Zulu,0.19388
24513,Hitched,0.2006
24513,Urban Road,0.17308
24513,Eden Storm,0.15998
24513,Super Over,0.11982
24514,Tropez Power,0.10262
24514,Zip,0.14778
24514,Dolce Courage,0.12818
24514,Legal Reform,0.16336
24514,Invincible Aura,0.1593
24514,Abduction,0.13094
24514,Alcazan,0.1118
24514,Cash Or Crypto,0.05602
24515,Altimara,0.07128
24515,Imperial Fighter,0.07358
24515,Chavajod,0.05812
24515,Free Solo,0.08984
24515,Daonethatgotaway,0.11338
24515,Punk Poet,0.08956
24515,Rockbury Lad,0.09592
24515,Seti,0.08988
24515,Hurricane Helen,0.06758
24515,Rampage,0.04308
24515,Pink Oxalis,0.1142
24515,Feature This,0.05362
24515,Serengeti Sunrise,0.03996
24516,Stroxx,0.09014
24516,War Zone,0.09698
24516,Street Life,0.06864
24516,Astapor,0.06176
24516,Second Collection,0.123
24516,Himawari,0.09158
24516,Starshot,0.08572
24516,Red Walls,0.0903
24516,Admirable Lad,0.10264
24516,Midnightattheoasis,0.10822
24516,Hi Hoh Tonto,0.08102
24517,Tough Enough,0.09782
24517,Diamondonthehill,0.15952
24517,Our Havana,0.15376
24517,Way To Dubai,0.06618
24517,Feel The Need,0.16128
24517,Court Of Session,0.10526
24517,Eligible,0.13622
24517,Ten Commitments,0.11996
24518,All Right By Me,0.10722
24518,Faithlegg Lodge,0.13624
24518,Amber Blossom,0.15432
24518,Sunriseontheboyne,0.1523
24518,Your Call,0.16694
24518,Esque Elegance,0.10948
24518,In The Minus,0.07888
24518,Hooz In Court,0.09462
24519,Pleasant Man,0.18344
24519,Robusto,0.18018
24519,Cardano,0.187
24519,Rogue Tornado,0.26538
24519,Optician,0.184
24520,Shartash,0.10992
24520,Fivethousandtoone,0.10114
24520,Rosario,0.07502
24520,Badri,0.12488
24520,Mums Tipple,0.09096
24520,We Never Stop,0.07708
24520,Many A Star,0.08392
24520,Havanagreattime,0.07204
24520,Tiger Crusade,0.0981
24520,Rohaan,0.09404
24520,Juan Les Pins,0.0729
24521,My Brother Mike,0.14306
24521,Bird Of Play,0.09244
24521,City Escape,0.17508
24521,Venetian,0.10622
24521,Strategic Fortune,0.1302
24521,Port Noir,0.13906
24521,The Pug,0.07984
24521,Mr Trick,0.1341
24522,Tides Of War,0.10686
24522,Sax Appeal,0.17608
24522,Humble Spark,0.11228
24522,Charlie's Choice,0.14738
24522,Not Me,0.13146
24522,Tortured Soul,0.12032
24522,Without Compromise,0.12222
24522,Annexation,0.0834
24523,Daamberdiplomat,0.15696
24523,Harry's Bar,0.1509
24523,Mehman,0.16442
24523,Inishmot Prince,0.10778
24523,Collective Power,0.12706
24523,Dontspoilasale,0.12282
24523,Never Shout Never,0.17006
24524,Enrolled,0.12722
24524,Master Of Zest,0.07984
24524,War Hawk,0.14578
24524,Sorbus,0.13198
24524,Ventura Dream,0.12144
24524,Tuco Salamanca,0.13056
24524,Blue Seeker,0.15822
24524,Hot Frank,0.10496
24525,Commander Of Life,0.11432
24525,Mr Mistoffelees,0.1242
24525,Overnight Oats,0.11886
24525,Etretat,0.10028
24525,Shaw Park,0.12656
24525,Yeoman,0.12206
24525,Wilde And Dandy,0.12372
24525,Visibility,0.09718
24525,Down To The Kid,0.07282
26323,Corsican Caper,0.09502
26323,Forest Spirit,0.1315
26323,Khangai,0.18204
26323,Moon Over The Sea,0.17606
26323,Oyamal,0.0786
26323,Alvesta,0.11314
26323,Bay Of Naples,0.13362
26323,Hannasboy,0.09002
26324,Scarlet Sunset,0.15448
26324,Patrol,0.15866
26324,One Horse Town,0.15398
26324,Ray Gun,0.14578
26324,Hi Ya Mal,0.14298
26324,Gemmari,0.16032
26324,Houndsworth,0.0838
26325,Enola Grey,0.19678
26325,Bellarchi,0.1145
26325,Viennoise,0.19632
26325,Gaiety Musical,0.18146
26325,Top Of The Class,0.1408
26325,Delicacy,0.17014
26326,Wonder Legend,0.24244
26326,Plage De Havre,0.26152
26326,Circuit Breaker,0.21094
26326,Fleurman,0.15352
26326,Road To Wembley,0.13158
26327,General Assembly,0.08906
26327,Maharajas Express,0.1253
26327,Aces Wild,0.10578
26327,Rosenpur,0.08748
26327,Coolagh Magic,0.10036
26327,Phoenix Beach,0.1208
26327,Recon Mission,0.09986
26327,Buraback,0.13268
26327,Basholo,0.07416
26327,Anglesey Lad,0.06452
26328,Good Banter,0.21348
26328,Sex On Fire,0.16074
26328,Toy Soldier,0.1419
26328,Well Enough,0.10584
26328,High On Hope,0.15972
26328,Saxonia,0.21832
26329,Emaculate Soldier,0.12688
26329,Percy Willis,0.13664
26329,Green Team,0.11156
26329,Palazzo Persico,0.12892
26329,Sant Alessio,0.11986
26329,Init Together,0.1901
26329,Come On John,0.18604
26330,Humam,0.14038
26330,Proudly Yours,0.05658
26330,Line Of Force,0.07706
26330,Leadenhall Street,0.1056
26330,The Actor,0.07586
26330,The Flying Seagull,0.09762
26330,Fan Mail,0.10558
26330,Ziggy's Ariel,0.05824
26330,Coul Angel,0.09202
26330,Midnight City,0.10054
26330,Blue Lakota,0.09052
26331,Dicko The Legend,0.12486
26331,Wallop,0.1082
26331,One More Dream,0.12908
26331,Temple Bruer,0.11726
26331,Jesse Luc,0.15652
26331,Papa Cocktail,0.09656
26331,Jimmy Knocker,0.0682
26331,Classy Clarets,0.09378
26331,Oriental Prince,0.10554
26332,Bay Of Dreams,0.16484
26332,Take The Boat,0.14988
26332,Herkeios,0.14878
26332,All Cost,0.1265
26332,Havana Club,0.1233
26332,Ballarat Bertie,0.14808
26332,Eva's Eyes,0.13862
28188,Tai Tam Bay,0.08274
28188,Clonmacash,0.11778
28188,Back Down Under,0.06924
28188,Dynamic Force,0.08034
28188,Clever And Cute,0.0611
28188,Catherine Chroi,0.06272
28188,Rathbranchurch,0.0845
28188,Dark Viper,0.09
28188,New Theory,0.067
28188,Loingseoir,0.07348
28188,Mount Ruapehu,0.09954
28188,Only Spoofing,0.05276
28188,I'll Be Handy,0.0588
28189,Big Gossey,0.09014
28189,Go Athletico,0.0759
28189,I Am Superman,0.10874
28189,Betsen,0.05914
28189,Stag Night,0.10496
28189,Apache Outlaw,0.11438
28189,Merisi Diamond,0.09376
28189,Love Billy Boy,0.0603
28189,Staysound Susie,0.07422
28189,Laugh A Minute,0.10296
28189,Rappell,0.06716
28189,Emerald Harmony,0.04834
28190,Kortez Bay,0.04146
28190,Take Heart,0.0462
28190,Flying Finn,0.03052
28190,Raadobarg,0.03866
28190,Titanium,0.03938
28190,Smooth Tom,0.03574
28190,Monasterboice,0.0172
28190,Soaring Monarch,0.04102
28190,Weston,0.02248
28190,Fleetfoot,0.04388
28190,Gleneagle Bay,0.0685
28190,Thunder Roar,0.02882
28190,Indigo Five,0.05184
28190,Orandi,0.04336
28190,Catch The Paddy,0.037
28190,Independent Expert,0.04446
28190,Bill Silvers,0.0292
28190,Cheers Again,0.04968
28190,Earls,0.0302
28190,Ephesus,0.0358
28190,Fratas,0.0218
28190,No More Porter,0.03916
28190,San Aer,0.03624
28190,Fort Vega,0.03226
28190,Rhythm King,0.04396
28190,Casanova,0.0214
28190,Proleek Prince,0.02978
28191,Rampage,0.06174
28191,Pandion Power,0.06372
28191,Escape Act,0.04858
28191,Breathe Again,0.04206
28191,Little Keilee,0.07072
28191,Neo Smart,0.0504
28191,Goldrush Kid,0.05008
28191,Ice Opera,0.05868
28191,Narlita,0.06506
28191,Cousin Shay,0.1108
28191,Thompson Gunner,0.04284
28191,Gotta Catch'em All,0.0398
28191,Martinelli,0.05572
28191,Roman Harry,0.05148
28191,La La Lucrative,0.06118
28191,Newfire,0.05762
28191,Decorated Elle,0.0246
28191,Arthur Rose,0.04492
30024,Urban Sprawl,0.13988
30024,Kingdom Of Time,0.1331
30024,Urban Road,0.13942
30024,Enthused,0.09006
30024,Get Jiggy With It,0.08126
30024,Paradoxical,0.12992
30024,Ciotog,0.09332
30024,Laser Focus,0.0791
30024,Local Bay,0.06382
30024,Aljezur,0.05012
30025,Ash Wednesday,0.1317
30025,Ever Driven,0.06864
30025,Lequinto,0.1184
30025,Soar Above,0.1023
30025,Macanudo,0.10514
30025,South Dakota Sioux,0.14842
30025,Capuchinero,0.13222
30025,Triggered,0.10846
30025,Letter Of The Law,0.08472
30026,Beauzon,0.10102
30026,Francisco,0.11518
30026,Alafdhal,0.12554
30026,Not Just Yet,0.09622
30026,Kensington Agent,0.1491
30026,Smasher,0.1406
30026,Asadjumeirah,0.15288
30026,Red Walls,0.11946
30027,Ta Craic Ann,0.08378
30027,Resilient Lady,0.08428
30027,Top Of Pleinmont,0.09634
30027,Currahee,0.11948
30027,Magic Topissima,0.1022
30027,Itsgottobefun,0.08744
30027,Infantry Officer,0.09774
30027,Captain Brett,0.11276
30027,Cuda Been A Rowlex,0.12062
30027,Bear Baby,0.09536
31861,Apache Star,0.28114
31861,Kento,0.2289
31861,Under Curfew,0.2773
31861,Rebel Star,0.21266
31862,Till It Shines,0.10238
31862,Flying Star,0.07594
31862,Galileo Glass,0.10212
31862,Devasboy,0.0827
31862,Ravenglass,0.10344
31862,Voltaic,0.06564
31862,Candy Warhol,0.09972
31862,Bold Suitor,0.09246
31862,Coconut Bay,0.12334
31862,Ajrad,0.07902
31862,Lupset Flossy Pop,0.07324
31863,Nevernay,0.05816
31863,Dumfries,0.08296
31863,Pembrokeshire,0.12034
31863,Bitcoin Profit,0.03108
31863,Sam's Hope,0.1191
31863,Pessoa,0.12668
31863,Match Anthem,0.1341
31863,Heavenly Fire,0.10096
31863,Kapparis Kid,0.06192
31863,Barney's Bay,0.09742
31863,Baroque Pearl,0.06728
31864,Mariner,0.12634
31864,Young Fire,0.0646
31864,King Of Speed,0.14912
31864,Distinction,0.11056
31864,Visibility,0.10968
31864,Claxton Bay,0.11354
31864,Tambourine Dream,0.09884
31864,Flatley,0.0869
31864,Charlatan,0.14042
31865,Bank On Kent,0.12504
31865,Royal Accord,0.093
31865,Rumba Bay,0.12478
31865,Elland Road Girl,0.06886
31865,Causin A Commotion,0.11794
31865,Woodhay Whisper,0.0599
31865,College Witch,0.06484
31865,Due Respect,0.10812
31865,Trust Sergei,0.05616
31865,Freak Encounter,0.11472
31865,Hala Joza,0.06664
31866,Aikhal,0.10918
31866,Pysanka,0.12488
31866,Dibble Dabble,0.1002
31866,Cloudside Rock,0.0988
31866,Miss Applejack,0.09358
31866,Starfighter,0.12618
31866,Silk Bird,0.0382
31866,Forest Spirit,0.16556
31866,Harry The Haggler,0.14342
33667,Rock Hunter,0.08706
33667,Captain Kinsella,0.12822
33667,Invincible Crown,0.12644
33667,Havana Gila,0.13242
33667,Blinky,0.14994
33667,Until Dawn,0.13954
33667,Thurso,0.09362
33667,Early Release,0.14276
33668,Caballo De Mar,0.17356
33668,Swinging London,0.17564
33668,Con Te Partiro,0.17852
33668,Sun Dancer Girl,0.1171
33668,Ribba Hill,0.15928
33668,Star Legend,0.1959
33669,Bearaway,0.16426
33669,Tortured Soul,0.16332
33669,Gozo,0.14504
33669,Without Compromise,0.1481
33669,Ocean Heights,0.11136
33669,Trapper John,0.09172
33669,Bulldog Spirit,0.09778
33669,Bunker Bay,0.07842
33670,Cracking Gold,0.15662
33670,Rhythm Master,0.1131
33670,Barnaby,0.15986
33670,Sovereign Sea,0.14052
33670,Bajan Bandit,0.16206
33670,Longhaired General,0.10684
33670,Shimmering Spin,0.08684
33670,Silver Trumpet,0.07416
33671,Chief Mankato,0.16014
33671,Westmorian,0.19416
33671,Dashing Harry,0.14042
33671,Ultramarine,0.14406
33671,Hierarchy,0.13436
33671,Blackjack,0.13982
33671,Dark Dreamer,0.08704
35474,Reginald Charles,0.21408
35474,Keep Me Stable,0.23474
35474,Spartan Fighter,0.15616
35474,Yorkstone,0.2208
35474,Art Fantastique,0.17422
35475,Asgard's Captain,0.11206
35475,Cougar,0.08458
35475,Beraz,0.12348
35475,Lord Protector,0.05664
35475,Harappan,0.0416
35475,Charlie's Choice,0.14
35475,Saturn Five,0.10396
35475,Midnight Lion,0.12998
35475,Value Added,0.06356
35475,Simple Star,0.07106
35475,Elemental Eye,0.07308
35476,Frankies Dream,0.20382
35476,Platinum Crystal,0.13084
35476,Diamont Katie,0.17572
35476,Tolerance,0.12792
35476,Tarlac,0.13496
35476,Laurens Dream,0.1239
35476,Kitten In The Sky,0.10284
35477,Miss Attitude,0.17832
35477,Prince Of Pillo,0.13548
35477,Bergerac,0.18816
35477,Paddy's Day,0.16042
35477,Ventura Express,0.11518
35477,Mondammej,0.09656
35477,Fahrenheit Seven,0.12588
35478,Manton Road,0.15896
35478,Mayor Of Maghera,0.11996
35478,Antiquity,0.15328
35478,Hock Eye The Noo,0.14582
35478,Orchestral Wave,0.07914
35478,Salaria,0.1005
35478,Stay Around,0.10786
35478,Harry Palmer,0.13448
37278,Sporting Hero,0.15222
37278,Jered Maddox,0.13324
37278,Beauty Queen,0.1366
37278,Never Shout Never,0.18688
37278,Dontspoilasale,0.1243
37278,I'm Spartacus,0.16638
37278,Hero Of The Hour,0.10038
37279,Come On John,0.17308
37279,The Cooleen,0.07622
37279,Alvesta,0.1069
37279,Busby,0.11154
37279,Fen Tiger,0.08342
37279,Lednikov,0.13004
37279,Forglen,0.04802
37279,Spartan Times,0.10436
37279,Lucky Question,0.10066
37279,Wath Court,0.06576
37280,Amemri,0.1358
37280,Senado Square,0.09618
37280,Pub Talk,0.05208
37280,Winemaker,0.13004
37280,Hasiyna,0.0974
37280,My Girl Sioux,0.12604
37280,No Speed Limit,0.0618
37280,Rattletheonionbag,0.12492
37280,Clifton Light,0.05412
37280,Havana Notion,0.0773
37280,Rushes To Riches,0.04432
37281,King Of York,0.17976
37281,First Greyed,0.14864
37281,It's Tim,0.0804
37281,Heretic,0.12278
37281,Mickey Mongoose,0.14958
37281,Headshot,0.12006
37281,Beautiful Dawn,0.1026
37281,Van Zant,0.09618
37282,Scarlet Widow,0.0815
37282,Sunriseontheboyne,0.10984
37282,Happy For Evva,0.09214
37282,Hugo's Girl,0.0607
37282,Brigid's Cloak,0.11776
37282,Merchants Arch,0.11252
37282,Tam Lin,0.11404
37282,Annie Lavinia,0.09478
37282,In The Minus,0.073
37282,Chriselli,0.04502
